i_max, j_max, k_max
6000, 6000, 300

Extrema { x_min: -24.87702, x_max: 24.877022, y_min: -4.944555, y_max: 4.944555, z_min: -2.9968526, z_max: 3.9958036 }

ExtremaIJK { x_min: IJK { i: 2936, j: 3006, k: 150 }, x_max: IJK { i: 3060, j: 3001, k: 151 }, y_min: IJK { i: 2955, j: 2985, k: 147 }, y_max: IJK { i: 2943, j: 3015, k: 141 }, z_min: IJK { i: 2953, j: 2995, k: 141 }, z_max: IJK { i: 3014, j: 3001, k: 162 } }

Stacking pos:
[-144, -143, -142, -141, -140, -139, -138, -137, -136, -135, -134, -133, -132, -131, -130, -129, -128, -127, -126, -125, -124, -123, -122, -121, -120, -119, -118, -117, -116, -115, -114, -113, -112, -111, -110, -109, -108, -107, -106, -105, -104, -103, -102, -101, -100, -99, -98, -97, -96, -95, -94, -93, -92, -91, -90, -89, -88, -87, -86, -85, -84, -83, -82, -81, -80, -79, -78, -77, -76, -75, -74, -73, -72, -71, -70, -69, -68, -67, -66, -65, -64, -63, -62, -61, -60, -59, -58, -57, -56, -55, -54, -53, -52, -51, -50, -49, -48, -47, -46, -45, -44, -43, -42, -41, -40, -39, -38, -37, -36, -35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1, 0, 1, 2, 3, 2, 1, 0, -1, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147]

Stacking shift_j:
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]

Bulk atoms:
a, b, c, d, surface
16, -6, 6, 0, 0
17, -6, 6, 0, 0
18, -6, 6, 0, 0
19, -6, 6, 0, 0
20, -6, 6, 0, 1
22, -6, 6, 0, 1
23, -6, 6, 0, 0
24, -6, 6, 0, 0
25, -6, 6, 0, 0
26, -6, 6, 0, 0
27, -6, 6, 0, 0
28, -6, 6, 0, 0
29, -6, 6, 0, 0
30, -6, 6, 0, 0
31, -6, 6, 0, 0
32, -6, 6, 0, 0
33, -6, 6, 0, 0
34, -6, 6, 0, 0
35, -6, 6, 0, 0
36, -6, 6, 0, 0
37, -6, 6, 0, 0
38, -6, 6, 0, 0
39, -6, 6, 0, 0
40, -6, 6, 0, 0
41, -6, 6, 0, 0
42, -6, 6, 0, 0
43, -6, 6, 0, 0
44, -6, 6, 0, 0
45, -6, 6, 0, 0
46, -6, 6, 0, 0
47, -6, 6, 0, 0
48, -6, 6, 0, 0
49, -6, 6, 0, 0
50, -6, 6, 0, 0
51, -6, 6, 0, 0
52, -6, 6, 0, 0
53, -6, 6, 0, 0
54, -6, 6, 0, 0
55, -6, 6, 0, 0
56, -6, 6, 0, 0
57, -6, 6, 0, 0
58, -6, 6, 0, 0
59, -6, 6, 0, 0
60, -6, 6, 0, 1
-59, -5, 6, 0, 1
-58, -5, 6, 0, 0
-57, -5, 6, 0, 0
-56, -5, 6, 0, 0
-55, -5, 6, 0, 0
-54, -5, 6, 0, 0
-53, -5, 6, 0, 0
-52, -5, 6, 0, 0
-51, -5, 6, 0, 0
-50, -5, 6, 0, 0
-49, -5, 6, 0, 0
-48, -5, 6, 0, 0
-47, -5, 6, 0, 0
-46, -5, 6, 0, 0
-45, -5, 6, 0, 0
-44, -5, 6, 0, 0
-43, -5, 6, 0, 0
-42, -5, 6, 0, 0
-41, -5, 6, 0, 0
-40, -5, 6, 0, 0
-39, -5, 6, 0, 0
-38, -5, 6, 0, 0
-37, -5, 6, 0, 0
-36, -5, 6, 0, 0
-35, -5, 6, 0, 0
-34, -5, 6, 0, 0
-33, -5, 6, 0, 0
-32, -5, 6, 0, 0
-31, -5, 6, 0, 0
-30, -5, 6, 0, 0
-29, -5, 6, 0, 0
-28, -5, 6, 0, 0
-27, -5, 6, 0, 0
-26, -5, 6, 0, 0
-25, -5, 6, 0, 0
-24, -5, 6, 0, 0
-23, -5, 6, 0, 0
-22, -5, 6, 0, 0
-21, -5, 6, 0, 0
-20, -5, 6, 0, 0
-19, -5, 6, 0, 0
-18, -5, 6, 0, 0
-17, -5, 6, 0, 0
-16, -5, 6, 0, 0
-15, -5, 6, 0, 1
13, -5, 6, 0, 1
14, -5, 6, 0, 0
15, -5, 6, 0, 0
16, -5, 6, 0, 0
17, -5, 6, 0, 0
18, -5, 6, 0, 0
19, -5, 6, 0, 0
20, -5, 6, 0, 1
21, -5, 6, 0, 1
22, -5, 6, 0, 0
23, -5, 6, 0, 0
24, -5, 6, 0, 0
25, -5, 6, 0, 0
26, -5, 6, 0, 0
27, -5, 6, 0, 0
28, -5, 6, 0, 0
29, -5, 6, 0, 0
30, -5, 6, 0, 0
31, -5, 6, 0, 0
32, -5, 6, 0, 0
33, -5, 6, 0, 0
34, -5, 6, 0, 0
35, -5, 6, 0, 0
36, -5, 6, 0, 0
37, -5, 6, 0, 0
38, -5, 6, 0, 0
39, -5, 6, 0, 0
40, -5, 6, 0, 0
41, -5, 6, 0, 0
42, -5, 6, 0, 0
43, -5, 6, 0, 0
44, -5, 6, 0, 0
45, -5, 6, 0, 0
46, -5, 6, 0, 0
47, -5, 6, 0, 0
48, -5, 6, 0, 0
49, -5, 6, 0, 0
50, -5, 6, 0, 0
51, -5, 6, 0, 0
52, -5, 6, 0, 0
53, -5, 6, 0, 0
54, -5, 6, 0, 0
55, -5, 6, 0, 0
56, -5, 6, 0, 0
57, -5, 6, 0, 0
58, -5, 6, 0, 0
59, -5, 6, 0, 1
-60, -4, 6, 0, 1
-59, -4, 6, 0, 0
-58, -4, 6, 0, 0
-57, -4, 6, 0, 0
-56, -4, 6, 0, 0
-55, -4, 6, 0, 0
-54, -4, 6, 0, 0
-53, -4, 6, 0, 0
-52, -4, 6, 0, 0
-51, -4, 6, 0, 0
-50, -4, 6, 0, 0
-49, -4, 6, 0, 0
-48, -4, 6, 0, 0
-47, -4, 6, 0, 0
-46, -4, 6, 0, 0
-45, -4, 6, 0, 0
-44, -4, 6, 0, 0
-43, -4, 6, 0, 0
-42, -4, 6, 0, 0
-41, -4, 6, 0, 0
-40, -4, 6, 0, 0
-39, -4, 6, 0, 0
-38, -4, 6, 0, 0
-37, -4, 6, 0, 0
-36, -4, 6, 0, 0
-35, -4, 6, 0, 0
-34, -4, 6, 0, 0
-33, -4, 6, 0, 0
-32, -4, 6, 0, 0
-31, -4, 6, 0, 0
-30, -4, 6, 0, 0
-29, -4, 6, 0, 0
-28, -4, 6, 0, 0
-27, -4, 6, 0, 0
-26, -4, 6, 0, 0
-25, -4, 6, 0, 0
-24, -4, 6, 0, 0
-23, -4, 6, 0, 0
-22, -4, 6, 0, 0
-21, -4, 6, 0, 0
-20, -4, 6, 0, 0
-19, -4, 6, 0, 0
-18, -4, 6, 0, 0
-17, -4, 6, 0, 0
-16, -4, 6, 0, 1
13, -4, 6, 0, 1
14, -4, 6, 0, 0
15, -4, 6, 0, 0
16, -4, 6, 0, 0
17, -4, 6, 0, 0
18, -4, 6, 0, 0
19, -4, 6, 0, 1
21, -4, 6, 0, 1
22, -4, 6, 0, 0
23, -4, 6, 0, 0
24, -4, 6, 0, 0
25, -4, 6, 0, 0
26, -4, 6, 0, 0
27, -4, 6, 0, 0
28, -4, 6, 0, 0
29, -4, 6, 0, 0
30, -4, 6, 0, 0
31, -4, 6, 0, 0
32, -4, 6, 0, 0
33, -4, 6, 0, 0
34, -4, 6, 0, 0
35, -4, 6, 0, 0
36, -4, 6, 0, 0
37, -4, 6, 0, 0
38, -4, 6, 0, 0
39, -4, 6, 0, 0
40, -4, 6, 0, 0
41, -4, 6, 0, 0
42, -4, 6, 0, 0
43, -4, 6, 0, 0
44, -4, 6, 0, 0
45, -4, 6, 0, 0
46, -4, 6, 0, 0
47, -4, 6, 0, 0
48, -4, 6, 0, 0
49, -4, 6, 0, 0
50, -4, 6, 0, 0
51, -4, 6, 0, 0
52, -4, 6, 0, 0
53, -4, 6, 0, 0
54, -4, 6, 0, 0
55, -4, 6, 0, 0
56, -4, 6, 0, 0
57, -4, 6, 0, 0
58, -4, 6, 0, 0
59, -4, 6, 0, 1
-60, -3, 6, 0, 1
-59, -3, 6, 0, 0
-58, -3, 6, 0, 0
-57, -3, 6, 0, 0
-56, -3, 6, 0, 0
-55, -3, 6, 0, 0
-54, -3, 6, 0, 0
-53, -3, 6, 0, 0
-52, -3, 6, 0, 0
-51, -3, 6, 0, 0
-50, -3, 6, 0, 0
-49, -3, 6, 0, 0
-48, -3, 6, 0, 0
-47, -3, 6, 0, 0
-46, -3, 6, 0, 0
-45, -3, 6, 0, 0
-44, -3, 6, 0, 0
-43, -3, 6, 0, 0
-42, -3, 6, 0, 0
-41, -3, 6, 0, 0
-40, -3, 6, 0, 0
-39, -3, 6, 0, 0
-38, -3, 6, 0, 0
-37, -3, 6, 0, 0
-36, -3, 6, 0, 0
-35, -3, 6, 0, 0
-34, -3, 6, 0, 0
-33, -3, 6, 0, 0
-32, -3, 6, 0, 0
-31, -3, 6, 0, 0
-30, -3, 6, 0, 0
-29, -3, 6, 0, 0
-28, -3, 6, 0, 0
-27, -3, 6, 0, 0
-26, -3, 6, 0, 0
-25, -3, 6, 0, 0
-24, -3, 6, 0, 0
-23, -3, 6, 0, 0
-22, -3, 6, 0, 0
-21, -3, 6, 0, 0
-20, -3, 6, 0, 0
-19, -3, 6, 0, 0
-18, -3, 6, 0, 0
-17, -3, 6, 0, 0
-16, -3, 6, 0, 1
12, -3, 6, 0, 1
13, -3, 6, 0, 0
14, -3, 6, 0, 0
15, -3, 6, 0, 0
16, -3, 6, 0, 0
17, -3, 6, 0, 0
18, -3, 6, 0, 0
19, -3, 6, 0, 1
20, -3, 6, 0, 1
21, -3, 6, 0, 0
22, -3, 6, 0, 0
23, -3, 6, 0, 0
24, -3, 6, 0, 0
25, -3, 6, 0, 0
26, -3, 6, 0, 0
27, -3, 6, 0, 0
28, -3, 6, 0, 0
29, -3, 6, 0, 0
30, -3, 6, 0, 0
31, -3, 6, 0, 0
32, -3, 6, 0, 0
33, -3, 6, 0, 0
34, -3, 6, 0, 0
35, -3, 6, 0, 0
36, -3, 6, 0, 0
37, -3, 6, 0, 0
38, -3, 6, 0, 0
39, -3, 6, 0, 0
40, -3, 6, 0, 0
41, -3, 6, 0, 0
42, -3, 6, 0, 0
43, -3, 6, 0, 0
44, -3, 6, 0, 0
45, -3, 6, 0, 0
46, -3, 6, 0, 0
47, -3, 6, 0, 0
48, -3, 6, 0, 0
49, -3, 6, 0, 0
50, -3, 6, 0, 0
51, -3, 6, 0, 0
52, -3, 6, 0, 0
53, -3, 6, 0, 0
54, -3, 6, 0, 0
55, -3, 6, 0, 0
56, -3, 6, 0, 0
57, -3, 6, 0, 0
58, -3, 6, 0, 1
-61, -2, 6, 0, 1
-60, -2, 6, 0, 0
-59, -2, 6, 0, 0
-58, -2, 6, 0, 0
-57, -2, 6, 0, 0
-56, -2, 6, 0, 0
-55, -2, 6, 0, 0
-54, -2, 6, 0, 0
-53, -2, 6, 0, 0
-52, -2, 6, 0, 0
-51, -2, 6, 0, 0
-50, -2, 6, 0, 0
-49, -2, 6, 0, 0
-48, -2, 6, 0, 0
-47, -2, 6, 0, 0
-46, -2, 6, 0, 0
-45, -2, 6, 0, 0
-44, -2, 6, 0, 0
-43, -2, 6, 0, 0
-42, -2, 6, 0, 0
-41, -2, 6, 0, 0
-40, -2, 6, 0, 0
-39, -2, 6, 0, 0
-38, -2, 6, 0, 0
-37, -2, 6, 0, 0
-36, -2, 6, 0, 0
-35, -2, 6, 0, 0
-34, -2, 6, 0, 0
-33, -2, 6, 0, 0
-32, -2, 6, 0, 0
-31, -2, 6, 0, 0
-30, -2, 6, 0, 0
-29, -2, 6, 0, 0
-28, -2, 6, 0, 0
-27, -2, 6, 0, 0
-26, -2, 6, 0, 0
-25, -2, 6, 0, 0
-24, -2, 6, 0, 0
-23, -2, 6, 0, 0
-22, -2, 6, 0, 0
-21, -2, 6, 0, 0
-20, -2, 6, 0, 0
-19, -2, 6, 0, 0
-18, -2, 6, 0, 0
-17, -2, 6, 0, 1
12, -2, 6, 0, 1
13, -2, 6, 0, 0
14, -2, 6, 0, 0
15, -2, 6, 0, 0
16, -2, 6, 0, 0
17, -2, 6, 0, 0
18, -2, 6, 0, 1
20, -2, 6, 0, 1
21, -2, 6, 0, 0
22, -2, 6, 0, 0
23, -2, 6, 0, 0
24, -2, 6, 0, 0
25, -2, 6, 0, 0
26, -2, 6, 0, 0
27, -2, 6, 0, 0
28, -2, 6, 0, 0
29, -2, 6, 0, 0
30, -2, 6, 0, 0
31, -2, 6, 0, 0
32, -2, 6, 0, 0
33, -2, 6, 0, 0
34, -2, 6, 0, 0
35, -2, 6, 0, 0
36, -2, 6, 0, 0
37, -2, 6, 0, 0
38, -2, 6, 0, 0
39, -2, 6, 0, 0
40, -2, 6, 0, 0
41, -2, 6, 0, 0
42, -2, 6, 0, 0
43, -2, 6, 0, 0
44, -2, 6, 0, 0
45, -2, 6, 0, 0
46, -2, 6, 0, 0
47, -2, 6, 0, 0
48, -2, 6, 0, 0
49, -2, 6, 0, 0
50, -2, 6, 0, 0
51, -2, 6, 0, 0
52, -2, 6, 0, 0
53, -2, 6, 0, 0
54, -2, 6, 0, 0
55, -2, 6, 0, 0
56, -2, 6, 0, 0
57, -2, 6, 0, 0
58, -2, 6, 0, 1
-61, -1, 6, 0, 1
-60, -1, 6, 0, 0
-59, -1, 6, 0, 0
-58, -1, 6, 0, 0
-57, -1, 6, 0, 0
-56, -1, 6, 0, 0
-55, -1, 6, 0, 0
-54, -1, 6, 0, 0
-53, -1, 6, 0, 0
-52, -1, 6, 0, 0
-51, -1, 6, 0, 0
-50, -1, 6, 0, 0
-49, -1, 6, 0, 0
-48, -1, 6, 0, 0
-47, -1, 6, 0, 0
-46, -1, 6, 0, 0
-45, -1, 6, 0, 0
-44, -1, 6, 0, 0
-43, -1, 6, 0, 0
-42, -1, 6, 0, 0
-41, -1, 6, 0, 0
-40, -1, 6, 0, 0
-39, -1, 6, 0, 0
-38, -1, 6, 0, 0
-37, -1, 6, 0, 0
-36, -1, 6, 0, 0
-35, -1, 6, 0, 0
-34, -1, 6, 0, 0
-33, -1, 6, 0, 0
-32, -1, 6, 0, 0
-31, -1, 6, 0, 0
-30, -1, 6, 0, 0
-29, -1, 6, 0, 0
-28, -1, 6, 0, 0
-27, -1, 6, 0, 0
-26, -1, 6, 0, 0
-25, -1, 6, 0, 0
-24, -1, 6, 0, 0
-23, -1, 6, 0, 0
-22, -1, 6, 0, 0
-21, -1, 6, 0, 0
-20, -1, 6, 0, 0
-19, -1, 6, 0, 0
-18, -1, 6, 0, 0
-17, -1, 6, 0, 1
11, -1, 6, 0, 1
12, -1, 6, 0, 0
13, -1, 6, 0, 0
14, -1, 6, 0, 0
15, -1, 6, 0, 0
16, -1, 6, 0, 0
17, -1, 6, 0, 0
18, -1, 6, 0, 1
19, -1, 6, 0, 1
20, -1, 6, 0, 0
21, -1, 6, 0, 0
22, -1, 6, 0, 0
23, -1, 6, 0, 0
24, -1, 6, 0, 0
25, -1, 6, 0, 0
26, -1, 6, 0, 0
27, -1, 6, 0, 0
28, -1, 6, 0, 0
29, -1, 6, 0, 0
30, -1, 6, 0, 0
31, -1, 6, 0, 0
32, -1, 6, 0, 0
33, -1, 6, 0, 0
34, -1, 6, 0, 0
35, -1, 6, 0, 0
36, -1, 6, 0, 0
37, -1, 6, 0, 0
38, -1, 6, 0, 0
39, -1, 6, 0, 0
40, -1, 6, 0, 0
41, -1, 6, 0, 0
42, -1, 6, 0, 0
43, -1, 6, 0, 0
44, -1, 6, 0, 0
45, -1, 6, 0, 0
46, -1, 6, 0, 0
47, -1, 6, 0, 0
48, -1, 6, 0, 0
49, -1, 6, 0, 0
50, -1, 6, 0, 0
51, -1, 6, 0, 0
52, -1, 6, 0, 0
53, -1, 6, 0, 0
54, -1, 6, 0, 0
55, -1, 6, 0, 0
56, -1, 6, 0, 0
57, -1, 6, 0, 1
-62, 0, 6, 0, 1
-61, 0, 6, 0, 0
-60, 0, 6, 0, 0
-59, 0, 6, 0, 0
-58, 0, 6, 0, 0
-57, 0, 6, 0, 0
-56, 0, 6, 0, 0
-55, 0, 6, 0, 0
-54, 0, 6, 0, 0
-53, 0, 6, 0, 0
-52, 0, 6, 0, 0
-51, 0, 6, 0, 0
-50, 0, 6, 0, 0
-49, 0, 6, 0, 0
-48, 0, 6, 0, 0
-47, 0, 6, 0, 0
-46, 0, 6, 0, 0
-45, 0, 6, 0, 0
-44, 0, 6, 0, 0
-43, 0, 6, 0, 0
-42, 0, 6, 0, 0
-41, 0, 6, 0, 0
-40, 0, 6, 0, 0
-39, 0, 6, 0, 0
-38, 0, 6, 0, 0
-37, 0, 6, 0, 0
-36, 0, 6, 0, 0
-35, 0, 6, 0, 0
-34, 0, 6, 0, 0
-33, 0, 6, 0, 0
-32, 0, 6, 0, 0
-31, 0, 6, 0, 0
-30, 0, 6, 0, 0
-29, 0, 6, 0, 0
-28, 0, 6, 0, 0
-27, 0, 6, 0, 0
-26, 0, 6, 0, 0
-25, 0, 6, 0, 0
-24, 0, 6, 0, 0
-23, 0, 6, 0, 0
-22, 0, 6, 0, 0
-21, 0, 6, 0, 0
-20, 0, 6, 0, 0
-19, 0, 6, 0, 0
-18, 0, 6, 0, 1
11, 0, 6, 0, 1
12, 0, 6, 0, 0
13, 0, 6, 0, 0
14, 0, 6, 0, 0
15, 0, 6, 0, 0
16, 0, 6, 0, 0
17, 0, 6, 0, 1
19, 0, 6, 0, 1
20, 0, 6, 0, 0
21, 0, 6, 0, 0
22, 0, 6, 0, 0
23, 0, 6, 0, 0
24, 0, 6, 0, 0
25, 0, 6, 0, 0
26, 0, 6, 0, 0
27, 0, 6, 0, 0
28, 0, 6, 0, 0
29, 0, 6, 0, 0
30, 0, 6, 0, 0
31, 0, 6, 0, 0
32, 0, 6, 0, 0
33, 0, 6, 0, 0
34, 0, 6, 0, 0
35, 0, 6, 0, 0
36, 0, 6, 0, 0
37, 0, 6, 0, 0
38, 0, 6, 0, 0
39, 0, 6, 0, 0
40, 0, 6, 0, 0
41, 0, 6, 0, 0
42, 0, 6, 0, 0
43, 0, 6, 0, 0
44, 0, 6, 0, 0
45, 0, 6, 0, 0
46, 0, 6, 0, 0
47, 0, 6, 0, 0
48, 0, 6, 0, 0
49, 0, 6, 0, 0
50, 0, 6, 0, 0
51, 0, 6, 0, 0
52, 0, 6, 0, 0
53, 0, 6, 0, 0
54, 0, 6, 0, 0
55, 0, 6, 0, 0
56, 0, 6, 0, 0
57, 0, 6, 0, 1
-62, 1, 6, 0, 1
-61, 1, 6, 0, 0
-60, 1, 6, 0, 0
-59, 1, 6, 0, 0
-58, 1, 6, 0, 0
-57, 1, 6, 0, 0
-56, 1, 6, 0, 0
-55, 1, 6, 0, 0
-54, 1, 6, 0, 0
-53, 1, 6, 0, 0
-52, 1, 6, 0, 0
-51, 1, 6, 0, 0
-50, 1, 6, 0, 0
-49, 1, 6, 0, 0
-48, 1, 6, 0, 0
-47, 1, 6, 0, 0
-46, 1, 6, 0, 0
-45, 1, 6, 0, 0
-44, 1, 6, 0, 0
-43, 1, 6, 0, 0
-42, 1, 6, 0, 0
-41, 1, 6, 0, 0
-40, 1, 6, 0, 0
-39, 1, 6, 0, 0
-38, 1, 6, 0, 0
-37, 1, 6, 0, 0
-36, 1, 6, 0, 0
-35, 1, 6, 0, 0
-34, 1, 6, 0, 0
-33, 1, 6, 0, 0
-32, 1, 6, 0, 0
-31, 1, 6, 0, 0
-30, 1, 6, 0, 0
-29, 1, 6, 0, 0
-28, 1, 6, 0, 0
-27, 1, 6, 0, 0
-26, 1, 6, 0, 0
-25, 1, 6, 0, 0
-24, 1, 6, 0, 0
-23, 1, 6, 0, 0
-22, 1, 6, 0, 0
-21, 1, 6, 0, 0
-20, 1, 6, 0, 0
-19, 1, 6, 0, 0
-18, 1, 6, 0, 1
10, 1, 6, 0, 1
11, 1, 6, 0, 0
12, 1, 6, 0, 0
13, 1, 6, 0, 0
14, 1, 6, 0, 0
15, 1, 6, 0, 0
16, 1, 6, 0, 0
17, 1, 6, 0, 1
18, 1, 6, 0, 1
19, 1, 6, 0, 0
20, 1, 6, 0, 0
21, 1, 6, 0, 0
22, 1, 6, 0, 0
23, 1, 6, 0, 0
24, 1, 6, 0, 0
25, 1, 6, 0, 0
26, 1, 6, 0, 0
27, 1, 6, 0, 0
28, 1, 6, 0, 0
29, 1, 6, 0, 0
30, 1, 6, 0, 0
31, 1, 6, 0, 0
32, 1, 6, 0, 0
33, 1, 6, 0, 0
34, 1, 6, 0, 0
35, 1, 6, 0, 0
36, 1, 6, 0, 0
37, 1, 6, 0, 0
38, 1, 6, 0, 0
39, 1, 6, 0, 0
40, 1, 6, 0, 0
41, 1, 6, 0, 0
42, 1, 6, 0, 0
43, 1, 6, 0, 0
44, 1, 6, 0, 0
45, 1, 6, 0, 0
46, 1, 6, 0, 0
47, 1, 6, 0, 0
48, 1, 6, 0, 0
49, 1, 6, 0, 0
50, 1, 6, 0, 0
51, 1, 6, 0, 0
52, 1, 6, 0, 0
53, 1, 6, 0, 0
54, 1, 6, 0, 0
55, 1, 6, 0, 0
56, 1, 6, 0, 1
-63, 2, 6, 0, 1
-62, 2, 6, 0, 0
-61, 2, 6, 0, 0
-60, 2, 6, 0, 0
-59, 2, 6, 0, 0
-58, 2, 6, 0, 0
-57, 2, 6, 0, 0
-56, 2, 6, 0, 0
-55, 2, 6, 0, 0
-54, 2, 6, 0, 0
-53, 2, 6, 0, 0
-52, 2, 6, 0, 0
-51, 2, 6, 0, 0
-50, 2, 6, 0, 0
-49, 2, 6, 0, 0
-48, 2, 6, 0, 0
-47, 2, 6, 0, 0
-46, 2, 6, 0, 0
-45, 2, 6, 0, 0
-44, 2, 6, 0, 0
-43, 2, 6, 0, 0
-42, 2, 6, 0, 0
-41, 2, 6, 0, 0
-40, 2, 6, 0, 0
-39, 2, 6, 0, 0
-38, 2, 6, 0, 0
-37, 2, 6, 0, 0
-36, 2, 6, 0, 0
-35, 2, 6, 0, 0
-34, 2, 6, 0, 0
-33, 2, 6, 0, 0
-32, 2, 6, 0, 0
-31, 2, 6, 0, 0
-30, 2, 6, 0, 0
-29, 2, 6, 0, 0
-28, 2, 6, 0, 0
-27, 2, 6, 0, 0
-26, 2, 6, 0, 0
-25, 2, 6, 0, 0
-24, 2, 6, 0, 0
-23, 2, 6, 0, 0
-22, 2, 6, 0, 0
-21, 2, 6, 0, 0
-20, 2, 6, 0, 0
-19, 2, 6, 0, 1
10, 2, 6, 0, 1
11, 2, 6, 0, 0
12, 2, 6, 0, 0
13, 2, 6, 0, 0
14, 2, 6, 0, 0
15, 2, 6, 0, 0
16, 2, 6, 0, 1
18, 2, 6, 0, 1
19, 2, 6, 0, 0
20, 2, 6, 0, 0
21, 2, 6, 0, 0
22, 2, 6, 0, 0
23, 2, 6, 0, 0
24, 2, 6, 0, 0
25, 2, 6, 0, 0
26, 2, 6, 0, 0
27, 2, 6, 0, 0
28, 2, 6, 0, 0
29, 2, 6, 0, 0
30, 2, 6, 0, 0
31, 2, 6, 0, 0
32, 2, 6, 0, 0
33, 2, 6, 0, 0
34, 2, 6, 0, 0
35, 2, 6, 0, 0
36, 2, 6, 0, 0
37, 2, 6, 0, 0
38, 2, 6, 0, 0
39, 2, 6, 0, 0
40, 2, 6, 0, 0
41, 2, 6, 0, 0
42, 2, 6, 0, 0
43, 2, 6, 0, 0
44, 2, 6, 0, 0
45, 2, 6, 0, 0
46, 2, 6, 0, 0
47, 2, 6, 0, 0
48, 2, 6, 0, 0
49, 2, 6, 0, 0
50, 2, 6, 0, 0
51, 2, 6, 0, 0
52, 2, 6, 0, 0
53, 2, 6, 0, 0
54, 2, 6, 0, 0
55, 2, 6, 0, 0
56, 2, 6, 0, 1
-63, 3, 6, 0, 1
-62, 3, 6, 0, 0
-61, 3, 6, 0, 0
-60, 3, 6, 0, 0
-59, 3, 6, 0, 0
-58, 3, 6, 0, 0
-57, 3, 6, 0, 0
-56, 3, 6, 0, 0
-55, 3, 6, 0, 0
-54, 3, 6, 0, 0
-53, 3, 6, 0, 0
-52, 3, 6, 0, 0
-51, 3, 6, 0, 0
-50, 3, 6, 0, 0
-49, 3, 6, 0, 0
-48, 3, 6, 0, 0
-47, 3, 6, 0, 0
-46, 3, 6, 0, 0
-45, 3, 6, 0, 0
-44, 3, 6, 0, 0
-43, 3, 6, 0, 0
-42, 3, 6, 0, 0
-41, 3, 6, 0, 0
-40, 3, 6, 0, 0
-39, 3, 6, 0, 0
-38, 3, 6, 0, 0
-37, 3, 6, 0, 0
-36, 3, 6, 0, 0
-35, 3, 6, 0, 0
-34, 3, 6, 0, 0
-33, 3, 6, 0, 0
-32, 3, 6, 0, 0
-31, 3, 6, 0, 0
-30, 3, 6, 0, 0
-29, 3, 6, 0, 0
-28, 3, 6, 0, 0
-27, 3, 6, 0, 0
-26, 3, 6, 0, 0
-25, 3, 6, 0, 0
-24, 3, 6, 0, 0
-23, 3, 6, 0, 0
-22, 3, 6, 0, 0
-21, 3, 6, 0, 0
-20, 3, 6, 0, 0
